PC1,PC2,Prediction,TruePositive,FalsePositive,TrueNegative,FalseNegative
-0.732875123146174,0.2019663485576157,0,0,0,0,1
0.05132878825732505,-0.9942766141161469,0,0,0,0,1
-1.102164528694137,-1.2711207162525116,0,0,0,0,1
-0.47038325701933603,-0.7251411037003989,0,0,0,0,1
-1.1916791253248786,-0.9168660470496419,0,0,0,0,1
-0.3537882770393888,-1.7291499335112395,0,0,0,0,1
0.39038576770324973,-1.8388600923719842,0,0,0,0,1
-0.18421781380668287,-0.34708184758922966,0,0,0,0,1
-0.24924208232572725,-0.15845856002057201,0,0,0,0,1
-1.986990537690969,4.354795011759227,0,0,0,0,1
-1.1597839696508356,-1.3335983076833116,0,0,0,0,1
0.11120104400851945,0.3043282151370848,0,0,0,0,1
-1.2753052770788427,-0.0913554177936047,0,0,0,0,1
-0.19490769873374086,-0.42909041986606095,0,0,0,0,1
-1.2402436280606859,-0.21455963997864033,0,0,0,0,1
-0.4226281487741967,-0.9319935670049718,0,0,0,0,1
-0.688471636216857,-1.234372071857173,0,0,0,0,1
-0.23524337284635996,-1.7297901317473372,0,0,0,0,1
-0.42770981818464865,-1.8182292878179236,0,0,0,0,1
0.509235059854913,-0.3849145963044466,0,0,0,0,1
0.17736722133465824,-0.7440730447201312,0,0,0,0,1
-0.324540567660092,-2.5474538790277905,0,0,0,0,1
0.5310691146322878,0.0315660806751062,0,0,0,0,1
-1.5381267894724566,0.40727756810778404,0,0,0,0,1
-0.18885660198619456,-0.9797194648604931,0,0,0,0,1
0.07222978941479428,-0.280807067570193,0,0,0,0,1
0.1445741809165269,-0.515966032165961,0,0,0,0,1
-0.08323269900673784,-1.1818294556963154,0,0,0,0,1
-0.7028821421221216,-0.5593445787018618,0,0,0,0,1
-0.4677113362769945,-0.9044559820968724,0,0,0,0,1
-1.1020927318300757,-0.3246919498335401,0,0,0,0,1
-0.946690264667482,-1.6384093884397632,0,0,0,0,1
-0.8581266338098156,-0.17549962946677963,0,0,0,0,1
-1.4653913576186182,0.9431460584120297,0,0,0,0,1
-1.639952470701433,0.46554067475889865,0,0,0,0,1
-0.48237457461335986,0.24560900096960597,0,0,0,0,1
-1.8801653769395172,2.516048125857462,0,0,0,0,1
0.9278177116693929,0.2730742611563317,0,0,0,0,1
-0.5105949191668496,-0.36722616634033584,0,0,0,0,1
-0.4461605598123986,-1.9836709848849963,0,0,0,0,1
-0.6167944779425509,0.13608378309757907,0,0,0,0,1
-0.27961908205322994,-1.354544705863404,0,0,0,0,1
-0.069897006185987,-0.4997089802942955,0,0,0,1,0
0.9583470270200505,0.23269047962825629,0,0,0,1,0
-0.5649545079187636,-1.159273819813655,0,0,0,1,0
0.42808235525673316,-0.8364824252363816,0,0,0,1,0
-0.8446068026762952,0.4612327419594985,0,0,0,1,0
0.7524553925162368,-0.5180430622628283,0,0,0,1,0
1.1510579099428262,0.640344890937619,0,0,0,1,0
-0.45228151833661856,-0.013216477928642306,0,0,0,1,0
0.9963489750584686,0.355875497387133,0,0,0,1,0
1.1730842440517475,0.5256306775959194,0,0,0,1,0
1.1298086884784477,0.1301526097980454,0,0,0,1,0
-1.8352175986169594,1.8422237800026946,0,0,0,1,0
0.8336442196689963,0.01419426411355866,0,0,0,1,0
0.48641685824648817,-0.6339910248734753,0,0,0,1,0
0.2393950008268336,-0.2484316283718157,0,0,0,1,0
1.1816846611820455,0.23537338398976954,0,0,0,1,0
1.1620652353910053,0.5593136503556045,0,0,0,1,0
0.014120821811016624,-0.22614532019832886,0,0,0,1,0
-0.3348552497826792,2.7143025931767095,0,0,0,1,0
-0.5935203152622897,-1.7646950718786174,0,0,0,1,0
-0.4628428697064491,1.0038357990087903,0,0,0,1,0
-0.13808727059558515,-0.3821425528573451,0,0,0,1,0
-0.07110669668337478,-0.923171201031779,0,0,0,1,0
0.19484938275764002,0.7109548293790908,0,0,0,1,0
0.05767520836121264,-1.425973603195996,0,0,0,1,0
0.9013075770564383,-0.0028628146176177044,0,0,0,1,0
0.13577943865033834,-0.28130773934760206,0,0,0,1,0
0.4949214032614808,-0.9618780705385123,0,0,0,1,0
0.6524177846029973,-0.5691634356926678,0,0,0,1,0
-0.3871922361147913,-0.6606602440402817,0,0,0,1,0
0.2595853037256941,-1.5616346321111618,0,0,0,1,0
0.9409320368673051,0.5658811067794347,0,0,0,1,0
0.18417693580516098,-0.45724736884150924,0,0,0,1,0
-1.0888470878453955,-0.2562982930269883,0,0,0,1,0
0.0944219936906164,-0.3686058509390061,0,0,0,1,0
0.6946862073944308,-0.27209626786829955,0,0,0,1,0
1.2104201665399454,0.5157650478629998,0,0,0,1,0
1.1003736199669842,0.3225733707936158,0,0,0,1,0
0.887184499866118,0.743277235014667,0,0,0,1,0
0.828890992243894,-0.147059764298523,0,0,0,1,0
1.1584948568586486,0.2428040046206656,0,0,0,1,0
0.8274684658576206,-0.1982938041025052,0,0,0,1,0
-0.566860424484928,0.622112218493601,0,0,0,1,0
0.8226512121367584,0.03004624878701141,0,0,0,1,0
-0.05012132663927734,-0.771522990575375,0,0,0,1,0
1.2024564314884167,0.5434101544889729,0,0,0,1,0
-0.3406715815989655,-1.053570624788324,0,0,0,1,0
1.106956643390376,0.31408407233621105,0,0,0,1,0
0.6906295912624639,-0.38661919413875345,0,0,0,1,0
-1.3919599360247865,1.6631108382884863,0,0,0,1,0
-0.12054009169143388,-1.0317239228451722,0,0,0,1,0
1.215263386684678,0.4054818664855437,0,0,0,1,0
-0.046027642907525174,-1.2624054566568483,0,0,0,1,0
0.11289892775107221,-0.7686359703671617,0,0,0,1,0
0.164182853769115,-0.2606210551146847,0,0,0,1,0
-0.14924973916228693,-0.7217850402745284,0,0,0,1,0
0.07401717697535169,-0.37499244257708625,0,0,0,1,0
-0.8386172377022854,-0.7610925944411369,0,0,0,1,0
0.9890481354273485,0.7273032922833335,0,0,0,1,0
-0.20636797414995078,-0.6392224876772311,0,0,0,1,0
0.6150276006562372,-0.19928823800440082,0,0,0,1,0
0.7685701534144921,0.10499609394645414,0,0,0,1,0
-0.17070961060647966,0.5569997424234171,0,0,0,1,0
0.3905102849372005,-0.5683416842530332,0,0,0,1,0
1.196543869244866,0.6989891166190608,0,0,0,1,0
0.9092278761270086,0.33289825477712953,0,0,0,1,0
0.20917247267778047,-0.479125795542948,0,0,0,1,0
0.13532633129663366,-1.1142692878340517,0,0,0,1,0
-0.17211589059494656,0.6559547938021612,0,0,0,1,0
0.49399827176902494,-0.3680665150542695,0,0,0,1,0
0.8734819172788697,0.08823854054244101,0,0,0,1,0
0.9754873001471374,0.2544852499452375,0,0,0,1,0
-0.4437887439699773,-1.6503477084946228,0,0,0,1,0
0.8900571313854139,0.15032697813895968,0,0,0,1,0
0.5913995107544022,-0.12399026505873685,0,0,0,1,0
0.6551418500982319,0.3215505196405475,0,0,0,1,0
-0.12292588245181546,-0.7504306143730859,0,0,0,1,0
-0.04844221760550283,-0.32028679180426206,0,0,0,1,0
0.4999720703065254,-1.2779583776085195,0,0,0,1,0
-0.1353446158117773,-0.9049695631432199,0,0,0,1,0
1.1724747247020557,0.3315124579382747,0,0,0,1,0
0.7433877946102513,0.3848469859955694,0,0,0,1,0
0.9489804069925561,0.28969270778069867,0,0,0,1,0
1.1639605144172265,0.34733796002585865,0,0,0,1,0
-0.5193944153651985,-1.1187895724306216,0,0,0,1,0
-0.3130387726972129,-1.2008682596733788,0,0,0,1,0
1.1777682408983032,0.5061857883205393,0,0,0,1,0
0.8487273701279996,0.09736299989565637,0,0,0,1,0
-0.7038810534476099,-1.2332983322851774,0,0,0,1,0
1.0643414962661542,0.2726257499353272,0,0,0,1,0
-0.09870219233841679,-0.6965888174510926,0,0,0,1,0
0.16969145170418,-1.779591560284485,0,0,0,1,0
1.1360207193274865,0.08522174222482527,0,0,0,1,0
0.14819732609451494,-0.897954469753663,0,0,0,1,0
-0.3538280822490688,-0.3506512862738317,0,0,0,1,0
-0.5022025585684757,-1.3378293398401537,0,0,0,1,0
1.0760239540725425,0.41543382363755677,0,0,0,1,0
0.19309588468604458,-0.6449330434888266,0,0,0,1,0
0.1208255233706549,-1.0914408257983148,0,0,0,1,0
-0.3629668410792424,-0.7997707052017289,0,0,0,1,0
-0.9018878912785667,-0.2848678452531442,0,0,0,1,0
0.7437807706785091,0.2310613279194228,0,0,0,1,0
0.09137435977120202,-1.6911551692697955,0,0,0,1,0
0.3874017368362685,-0.4105647384883109,0,0,0,1,0
1.084415259459064,0.0614549541053072,0,0,0,1,0
0.7830268817275489,-0.260947056438831,0,0,0,1,0
0.2115755908410489,-0.14260403313597336,0,0,0,1,0
-0.1162656191710313,-0.1600871604388031,0,0,0,1,0
1.1096829833663575,0.6507008550792519,0,0,0,1,0
0.37324304055227386,1.0330828158898677,0,0,0,1,0
0.5432787076710633,0.007935848449805187,0,0,0,1,0
0.6735823936932801,0.3166777573166014,0,0,0,1,0
1.1266690676028153,0.4695230916355136,0,0,0,1,0
0.5452292820073041,0.4718832495678473,0,0,0,1,0
-1.1835547951722187,-1.6929002012853287,0,0,0,1,0
0.5121093595396444,-0.13793645281819583,0,0,0,1,0
-0.11742980917838339,-0.15827119322910466,0,0,0,1,0
0.36112717558877144,-1.072694602221573,0,0,0,1,0
-0.64847148125091,-0.4609773302386543,0,0,0,1,0
1.1524208783728662,0.4633410951087312,0,0,0,1,0
-0.599449940862631,-0.8522291721352434,0,0,0,1,0
0.6627587995057597,0.0019333788822515335,0,0,0,1,0
-0.8540178095239369,-1.670496378768428,0,0,0,1,0
1.0289914309071897,0.22910049210648584,0,0,0,1,0
0.9502660591755662,0.016456017082713433,0,0,0,1,0
1.0768528242384032,0.27882246001892874,0,0,0,1,0
1.0105562609427783,0.08444127972297084,0,0,0,1,0
-0.7080908273320483,0.6426782244514961,0,0,0,1,0
0.017811276126302355,-0.9883845190742523,0,0,0,1,0
0.837677601619333,0.5234959449110025,0,0,0,1,0
-0.21894144905207547,-0.9776833981523172,0,0,0,1,0
-1.0674368932572065,-0.677752051212591,0,0,0,1,0
0.012577079714439502,-0.10341309169209634,0,0,0,1,0
0.8126158318551503,-0.02691557123033402,0,0,0,1,0
0.3221672239461776,-1.3632997184500322,0,0,0,1,0
0.6346166453848949,-0.2379138728342329,0,0,0,1,0
0.46821193381161275,-0.6061169568348936,0,0,0,1,0
0.3911151532483486,-0.47694195636078474,0,0,0,1,0
-0.4315462206312559,-1.237297493035193,0,0,0,1,0
-0.45488957869734725,-0.17422578837506658,0,0,0,1,0
0.9953026248382302,0.5608803709790356,0,0,0,1,0
0.6039066117783033,-0.7395078480529858,0,0,0,1,0
1.1723771777540417,0.2807796530317973,0,0,0,1,0
0.2208212555732018,-1.2583273740335421,0,0,0,1,0
-1.5806537881635578,2.0382009293494328,0,0,0,1,0
0.1634906122234193,-0.7320248732040002,0,0,0,1,0
-0.03424724694996926,-1.0055416820647753,0,0,0,1,0
-0.30319017604576687,-1.499728725312756,0,0,0,1,0
-0.3966454780499872,-0.7383845596798495,0,0,0,1,0
1.1430405858656214,0.14331849975994515,0,0,0,1,0
0.9598640076930611,0.3045325642268542,0,0,0,1,0
0.8355138627874646,0.24508882653870484,0,0,0,1,0
0.8680706242434163,-0.10171399284762776,0,0,0,1,0
0.5570024041851661,-0.5348810830082306,0,0,0,1,0
0.222839169359081,-0.5457000522377693,0,0,0,1,0
-0.7374399920936997,1.4576957199173142,0,0,0,1,0
1.0867266203588057,0.30922605572975265,0,0,0,1,0
-0.1664676811091786,-1.5903658845541455,0,0,0,1,0
-0.022249552992286727,-0.999382922271798,0,0,0,1,0
0.7148664593763256,0.1276393011998369,0,0,0,1,0
0.8153456553377573,0.14519742130670063,0,0,0,1,0
-0.1842219280488457,-0.3786490875441527,0,0,0,1,0
-0.36480673812273207,-0.6469664070374964,0,0,0,1,0
0.4459336237600569,-0.9784887374775092,0,0,0,1,0
-0.13207781030156723,-1.2379998806531467,0,0,0,1,0
1.1661300257387333,0.43666829495191173,0,0,0,1,0
1.0869509208945736,0.42409554724946674,0,0,0,1,0
0.931970600288967,0.15292473680950264,0,0,0,1,0
1.1637731566254161,0.493024584569924,0,0,0,1,0
-0.0697592146750637,-0.7360788271438222,0,0,0,1,0
1.029681431201539,0.2920895943003062,0,0,0,1,0
0.11983250659876683,-0.937115846232122,0,0,0,1,0
0.1875291668863992,-0.39022790093912624,0,0,0,1,0
-0.38405740630722834,-1.1837188138927153,0,0,0,1,0
1.2158450241314314,0.4073687464461232,0,0,0,1,0
-0.6518632223357237,-0.005814003734391635,0,0,0,1,0
-0.18543244148362217,0.1038746555453745,0,0,0,1,0
1.0117499698325012,0.32327485351655183,0,0,0,1,0
1.0358319241637683,-0.051050803738575734,0,0,0,1,0
-0.5875627408945192,-1.2839943365144104,0,0,0,1,0
-0.0070814338915264246,-0.43071023312833745,0,0,0,1,0
1.178694204981504,0.49809815480354214,0,0,0,1,0
1.201660853317974,0.41379968408731826,0,0,0,1,0
-1.0529518466414203,-1.3993371059294724,0,0,0,1,0
0.09563541020591487,-0.7872389781101989,0,0,0,1,0
-0.6935065630227365,-1.124150093451994,0,0,0,1,0
1.1552011813994842,0.4793951283029499,0,0,0,1,0
1.102278890976684,0.14855407092792702,0,0,0,1,0
0.3343424200058967,0.6468259965637891,0,0,0,1,0
0.1653387526689049,-0.11549885147850243,0,0,0,1,0
0.5155908807708856,-1.2073059812819025,0,0,0,1,0
0.9553805161125012,0.1870741946499148,0,0,0,1,0
-0.2040892425880866,-1.2147400225592746,0,0,0,1,0
0.3359309230130007,-1.4025588920703964,0,0,0,1,0
0.09774641217362043,-1.1040824929106519,0,0,0,1,0
0.8863889503383618,0.45973778792914766,0,0,0,1,0
-0.5608018591872038,0.009775790801191309,0,0,0,1,0
0.8311839967583909,-0.10977709008765185,0,0,0,1,0
1.0360434574702717,0.2306490342945049,0,0,0,1,0
0.9325544594333439,-0.25912629324586584,0,0,0,1,0
0.36275164545975974,-1.1133421629001186,0,0,0,1,0
0.6287754098082734,-0.2395828498754637,0,0,0,1,0
0.11467570575407054,-1.7638861662737142,0,0,0,1,0
-0.03477550470893864,-0.4397641006004636,0,0,0,1,0
-0.2611349392776406,-0.19780682917031633,0,0,0,1,0
0.2645289456930003,-0.6258858379218818,0,0,0,1,0
1.0615766263893784,0.3359940195933313,0,0,0,1,0
-0.42894037730046913,0.2394708277652236,0,0,0,1,0
-0.8219824231371496,-0.7955005213246279,0,0,0,1,0
-0.2192725983244366,0.6947854820077969,0,0,0,1,0
0.4547060080380979,-0.49493073010994487,0,0,0,1,0
1.1753211439101765,0.47319396599030983,0,0,0,1,0
-0.248262222992099,-0.053431877563039486,0,0,0,1,0
0.294109333781494,-0.6645264417543922,0,0,0,1,0
-0.47202432755097384,-0.9526516209592939,0,0,0,1,0
0.9623443908989783,0.46874301344262453,0,0,0,1,0
-0.14670518533031798,-0.324378879911973,0,0,0,1,0
-0.49847851662960874,0.09700281282216498,0,0,0,1,0
0.4979259493232523,-0.7878281193381551,0,0,0,1,0
1.0539866443760457,0.4670234890492203,0,0,0,1,0
1.153538940888135,0.3324729761544844,0,0,0,1,0
1.0831735031888765,0.6110283190617078,0,0,0,1,0
1.1578804899753194,0.45839160678272284,0,0,0,1,0
-1.0517292420440307,-1.38404628765308,0,0,0,1,0
0.4881561771666902,0.8480750574711707,0,0,0,1,0
-0.1693142824316173,-0.45045545613223004,0,0,0,1,0
0.11028319144796724,0.14891025945864242,0,0,0,1,0
0.12898478804099653,-1.0448026321584822,0,0,0,1,0
0.8097021844571645,-0.12166590223391112,0,0,0,1,0
0.8928146055891402,0.20876403474555913,0,0,0,1,0
1.0443266511673788,0.47621943738024497,0,0,0,1,0
1.0300099046116635,0.43187949374926254,0,0,0,1,0
0.8285611184678132,-0.27227489872575233,0,0,0,1,0
0.7668957479385957,-0.6658249906041384,0,0,0,1,0
0.8400243428206949,-0.1624288848932941,0,0,0,1,0
-0.6506600444502167,0.06690650425839277,0,0,0,1,0
-0.45832534544748044,-0.8305822304967757,0,0,0,1,0
0.14475624996940206,0.4312603375543456,0,0,0,1,0
1.0622930118559226,-0.1880451400790769,0,0,0,1,0
1.125644493462945,0.13239948187752607,0,0,0,1,0
1.0935813778845138,0.34746495341255584,0,0,0,1,0
-0.07255735343972997,-1.150007933389133,0,0,0,1,0
0.28575406474063003,-0.9997624610896215,0,0,0,1,0
0.6971176764722795,0.7289307646999705,0,0,0,1,0
1.130125025217203,0.3741845344164259,0,0,0,1,0
-1.0104482278689597,-0.4611044582346313,0,0,0,1,0
1.031850577226565,0.057160523429565485,0,0,0,1,0
1.0411505552670515,0.45146390040478857,0,0,0,1,0
1.1711248725507526,0.33351918624421917,0,0,0,1,0
0.8740788794312877,0.15005887981484103,0,0,0,1,0
0.5161065437018877,-0.4811077575873221,0,0,0,1,0
-1.0306553428186989,0.12929656578781099,0,0,0,1,0
0.10712009591732422,-0.16298633839382257,0,0,0,1,0
0.4835675399531503,0.12369176105648098,0,0,0,1,0
1.096851290772387,0.3584579258871981,0,0,0,1,0
-0.3965833241362927,-2.3334403137917183,0,0,0,1,0
0.22827115249889973,-0.3691478915373896,0,0,0,1,0
1.1892835974839164,0.4050004466926855,0,0,0,1,0
0.7735277951136784,-0.2609413363392258,0,0,0,1,0
0.06300372781770498,-0.07404941476375128,0,0,0,1,0
0.8855062791366058,0.2691020011283842,0,0,0,1,0
1.2078941912729693,0.43885886657543954,0,0,0,1,0
-0.5779165549116746,0.08737666925906273,0,0,0,1,0
0.2967698013240576,-1.734635926481133,0,0,0,1,0
0.4041516431747311,-0.10609798496331148,0,0,0,1,0
0.4058090635628881,-0.48805976340447366,0,0,0,1,0
1.0932703391678027,0.462690340938235,0,0,0,1,0
1.2525142256302482,0.5371219061567584,1,0,1,0,0
1.2525142256302597,0.5371219061567678,1,0,1,0,0
1.2545255906167652,0.536954050642833,1,0,1,0,0
1.2531589303422785,0.534505208490804,1,0,1,0,0
1.2525142256302604,0.5371219061567538,1,0,1,0,0
1.2539971468921445,0.5391300349368651,1,0,1,0,0
1.2515333288326207,0.5342301203292789,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2531589303423172,0.5345052084908127,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.245762107936188,0.5577094590107678,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2531589303423172,0.5345052084908127,1,0,1,0,0
1.2528952482870175,0.5364076275386847,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2528952482870175,0.5364076275386847,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2531589303423172,0.5345052084908127,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2531589303423172,0.5345052084908127,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2524362951781367,0.5359557205359925,1,0,1,0,0
1.2523462431548857,0.5391172205408483,1,0,1,0,0
1.2523462431548857,0.5391172205408483,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2528952482870175,0.5364076275386848,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2523462431548857,0.5391172205408483,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.209331096003735,0.5154478258460806,1,0,1,0,0
1.2515333288326487,0.5342301203292849,1,0,1,0,0
1.2539971468921651,0.5391300349368713,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.1781381077190474,0.3790034945811504,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2538808859047288,0.5395707483087676,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2528952482870175,0.5364076275386848,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2538808859047288,0.5395707483087676,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2531589303423172,0.5345052084908127,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2531589303423172,0.5345052084908127,1,0,1,0,0
1.2515333288326487,0.5342301203292849,1,0,1,0,0
1.2531589303423172,0.5345052084908127,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.255363807166638,0.5415788770888912,1,0,1,0,0
1.2531589303423172,0.5345052084908127,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2178775403737616,0.41118044193638303,1,0,1,0,0
1.2531589303423172,0.5345052084908127,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2531589303423172,0.5345052084908127,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2065624933085426,0.4855519491412228,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.251117821785209,0.5517247044241345,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.255363807166638,0.5415788770888912,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2545255906167905,0.5369540506428333,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.255363807166638,0.5415788770888912,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2528952482870175,0.5364076275386848,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2524362951781367,0.5359557205359924,1,0,1,0,0
1.2531589303423172,0.5345052084908127,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2515333288326487,0.5342301203292849,1,0,1,0,0
1.2524362951781367,0.5359557205359924,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2538808859047288,0.5395707483087676,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.251117821785209,0.5517247044241345,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2528952482870175,0.5364076275386848,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.152894680955344,0.39820648593950814,1,0,1,0,0
1.255363807166638,0.5415788770888912,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2531589303423172,0.5345052084908127,1,0,1,0,0
1.2526620566982378,0.5368260748766027,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2538808859047288,0.5395707483087676,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2523462431548857,0.5391172205408483,1,0,1,0,0
1.251117821785209,0.5517247044241345,1,0,1,0,0
1.2523462431548857,0.5391172205408483,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.255363807166638,0.5415788770888912,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2111142946311058,0.4108542970034984,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.252514225630257,0.5371219061567479,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.252899989107122,0.5366789624813059,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2525142256302573,0.537121906156748,1,0,1,0,0
1.2497511615107368,0.5492758622721149,1,0,1,0,0
1.2531589303423172,0.5345052084908127,1,0,1,0,0
1.2539971468921658,0.5391300349368715,1,0,1,0,0
1.2367616974712283,0.4515160609148773,1,0,1,0,0
